heliostat_id,x_coordinate,y_coordinate
0,77.83112375697468,-24.6635428894733
1,61.98192137575129,62.44964669827098
2,34.76430265190238,76.85956287840506
3,38.717350785924864,57.76613844585948
4,14.771801109039234,96.94759856867998
5,25.3292049266137,97.9211930094296
6,15.802748716100908,91.68116483700416
7,-56.057697543458346,45.51841580403507
8,-91.07652956462132,-13.763381588417435
9,-62.56240652812215,-10.385083089512898
10,-36.970017138434876,-29.960097277333464
11,-83.34541740186992,-32.49119485246215
12,-49.31458338871282,-32.19459605356444
13,-49.12466011496444,-23.88812971009019
14,-38.12594210001267,-78.4265674015251
15,-29.688443592081647,-81.84595508042884
16,30.651913054143883,-47.70342663071828
17,18.43851046393555,-24.955558120486366
18,45.493437922152005,-36.021887754656994
19,85.54352524676952,-9.520499144425862
20,31.539894884311433,22.424029810264987
21,44.01057978981566,45.25658392379978
22,54.91940708387901,69.89792316120773
23,26.56257912507651,74.39945731605735
24,31.522449277012964,90.15021310624013
25,25.273178101064392,40.594916262823986
26,-28.480604820729294,107.14562293748658
27,-39.38067428933698,8.521566257818222
28,-16.258625777763747,3.925988050134876
29,-42.830487758123375,6.937458217005844
30,-25.0208055503902,27.030331230707077
31,-26.366635222204394,-42.46182771471391
32,-80.38947449570013,10.196989884027715
33,-55.68381622571011,-66.35290886616403
34,4.310507830753046,-29.55290395272415
35,-0.6450773328077446,-86.76208202816326
36,-3.056407943860716,-47.01153911738342
37,12.806500213629457,-81.19948504468599
38,31.860789230608216,-103.82322760832419
39,4.322971451422507,-88.51600875965076
40,56.84506991524192,-19.909087950583093
41,65.13282667085596,-45.758939034528936
42,71.09329854463604,-1.0310511143388723
43,35.03627104242266,-33.73456318776241
44,117.86449462892982,60.10216448235902
45,28.450493526421745,38.10635240688608
46,59.973947669195134,39.687054007695764
47,77.83507909022268,18.444423088736464
48,68.92633565465653,54.52953328596237
49,12.579639475111007,119.11884864796858
50,4.835598200595342,84.41455835701447
51,-38.40194394179707,59.13774799331559
52,-21.397299769663483,115.50079308270467
53,-70.23450665554455,77.34292646387195
54,-44.97435685227093,35.81631149231763
55,-110.01892539468696,-16.58918453204647
56,-36.31028354485406,-30.712546512171862
57,-52.75662902772143,-28.157870004382115
58,-121.8978919362548,-9.48329608414269
59,-41.51481091189066,-23.726507996335474
60,-57.64557887270501,0.061926659336641876
61,-96.56537839040033,-98.45386249931454
62,-48.61530761312788,-106.37215201928709
63,-39.02470663069231,-69.49596953193812
64,-50.34445312409905,-52.6088250508876
65,55.80523785333386,-100.14070003114794
66,20.764069156271365,-102.5517901635858
67,51.753839662688826,-51.32749389472795
68,11.765622080918789,-76.4459767174722
69,24.71125755154926,-85.01740406954357
70,89.7819184731944,-8.661959984070528
71,28.997419680140176,37.25319510244278
72,137.59389467682135,-36.54854854898083
73,110.32827968479761,25.504350028333008
74,126.38627138435974,38.706636935794116
75,69.26165265015896,63.72917267645361
76,32.63718949984329,82.98426337061309
77,97.0665122184369,47.20423360942399
78,85.47066271004205,77.59170394488862
79,-12.321461062411053,76.68098370176878
80,-37.029922787753804,102.81028385373573
81,-54.97431877990603,111.05123917244624
82,4.173558530676562,64.9935183461195
83,-39.625835163988384,59.91285985953297
84,-43.36263183918291,35.325448988620295
85,-23.195287373151956,94.41364754938695
86,-114.09308081593664,45.39847205730727
87,-129.03758302079424,34.27910585200442
88,-55.60901428632111,26.392412599945423
89,-119.65323290609894,7.390974340082526
90,-85.14581929930823,-35.30426566440424
91,-120.92567818060658,4.222655329960105
92,-78.90510153403072,-31.43148302572059
93,-69.65713584180116,-105.31451553187726
94,-10.106881254865485,-116.79052029953132
95,1.3309431809242867,-76.96529064287222
96,-55.14476661279792,-134.59925645487408
97,-43.33845692760731,-112.32337435293235
98,-11.85956212567447,-48.310954966587005
99,37.00212065626488,-106.74153073378292
